colony_id,transect,map_x,map_y,species,species_code,observation_id,fieldtrip_db_id,fieldtrip_id,mother_id,image_tag,active_tag,action,area_id,photographer_name,photo_acceptable,area_outliner_name,area_outline_filename,area_outline_acceptable,area_cm2,perimeter_cm,marked,touch_id,touch_number,touch_outliner_name,touch_taxon,touch_growthform,touch_type,touch_length_cm,touch_flag,colony_notes,observation_notes,area_notes,touch_notes
1,3,32,5,Acropora cytheria,AC,1,1,F1,0,30,,photographed,,,,,,,,,,,,,,,,,,"","",,
1,3,32,5,Acropora cytheria,AC,2,2,F2,0,30,,photographed,,,,,,,,,,,,,,,,,,"",,,
1,3,32,5,Acropora cytheria,AC,3,3,F3,,30,,photographed,1,"",t,erin,AC0030_F3_T1_C,t,859.383861527641,225.858183308366,0,1,1,josh,Acropora,Branching,Overtopping,10.9071117624664,0,"","","","I think my calculation of touch length is an overestimate, because it just tallies the number of pixels x the scale factor... Ill need to look into this"
1,3,32,5,Acropora cytheria,AC,3,3,F3,,30,,photographed,1,"",t,erin,AC0030_F3_T1_C,t,859.383861527641,225.858183308366,0,2,2,josh,Favid,Massive,Mutual digestion,20.3377149457344,0,"","","",I wasnt sure how to label the contact type here.  Would this just be standoff or something?
1,3,32,5,Acropora cytheria,AC,3,3,F3,,30,,photographed,1,"",t,erin,AC0030_F3_T1_C,t,859.383861527641,225.858183308366,0,3,3,josh,Isopora,Cuneiform,Overtopping,4.23900850156993,0,"","","",""
1,3,32,5,Acropora cytheria,AC,3,3,F3,,30,,photographed,2803,"","",mizue1,AC0030_F3_T1_C,"",829.305862046361,218.148428639771,0,3704,1,Theo,Acropora,Branching,Overtopped,11.451974505409,0,"","","",""
1,3,32,5,Acropora cytheria,AC,3,3,F3,,30,,photographed,2803,"","",mizue1,AC0030_F3_T1_C,"",829.305862046361,218.148428639771,0,3705,2,Theo,Favid,Massive,Digested,28.8402786523974,0,"","","",""
1,3,32,5,Acropora cytheria,AC,3,3,F3,,30,,photographed,2803,"","",mizue1,AC0030_F3_T1_C,"",829.305862046361,218.148428639771,0,3706,3,Theo,Isopora,Cuneiform,Overtopped,2.80456518499813,0,"","","",""
1,3,32,5,Acropora cytheria,AC,3,3,F3,,30,,photographed,2804,"","",mizue2,AC0030_F3_T1_C,"",832.198649741089,218.382142405187,0,,,,,,,,,"","","",
1,3,32,5,Acropora cytheria,AC,3,3,F3,,30,,photographed,2805,"","",mizue3,AC0030_F3_T1_C,"",832.739576511681,213.144992991969,0,,,,,,,,,"","","",
1,3,32,5,Acropora cytheria,AC,4,4,F4,0,30,,photographed,2,A,t,erin,AC0030_F4_T_A_C,t,2269.85938611371,151.869245269759,0,,,,,,,,,"",,"",
1,3,32,5,Acropora cytheria,AC,4,4,F4,0,30,,photographed,3,B,t,erin,AC0030_F4_T_B_C,t,1795.2363011801,158.917176405601,0,,,,,,,,,"",,"",
1,3,32,5,Acropora cytheria,AC,4,4,F4,0,30,,photographed,4,D,t,erin,AC0030_F4_T2_D_C,t,2191.36765868462,238.457478903249,0,4,1,Theo,Acropora,Branching,Overtopped,19.2907151505805,0,"",,"",""
1,3,32,5,Acropora cytheria,AC,4,4,F4,0,30,,photographed,4,D,t,erin,AC0030_F4_T2_D_C,t,2191.36765868462,238.457478903249,0,5,2,Theo,Favid,Massive,Digested,14.7457822617003,0,"",,"",""
1,3,32,5,Acropora cytheria,AC,4,4,F4,0,30,,photographed,4,D,t,erin,AC0030_F4_T2_D_C,t,2191.36765868462,238.457478903249,0,6,3,Theo,Isopora,Cuneiform,Overtopped,3.63594631110417,0,"",,"",""
1,3,32,5,Acropora cytheria,AC,4,4,F4,0,30,,photographed,4,D,t,erin,AC0030_F4_T2_D_C,t,2191.36765868462,238.457478903249,0,7,4,Theo,Acropora,Branching,Overtopping,4.99942617776824,0,"",,"",could be part of same colony
1,3,32,5,Acropora cytheria,AC,4,4,F4,0,30,,photographed,4,D,t,erin,AC0030_F4_T2_D_C,t,2191.36765868462,238.457478903249,0,8,5,Theo,Favid,Massive,Overtopping,19.5432114221849,0,"",,"",""
1,3,32,5,Acropora cytheria,AC,4,4,F4,0,30,,photographed,2806,A,"",mizue1,AC0030_F4_T_A_C,"",2255.10283950079,117.773033648987,0,,,,,,,,,"",,"",
1,3,32,5,Acropora cytheria,AC,4,4,F4,0,30,,photographed,2807,A,"",mizue2,AC0030_F4_T_A_C,"",2273.05376108614,116.442772655173,0,,,,,,,,,"",,"",
1,3,32,5,Acropora cytheria,AC,4,4,F4,0,30,,photographed,2808,A,"",mizue3,AC0030_F4_T_A_C,"",2284.71381807359,112.910302216861,0,,,,,,,,,"",,"",
1,3,32,5,Acropora cytheria,AC,4,4,F4,0,30,,photographed,2809,B,"",mizue1,AC0030_F4_T_B_C,"",1788.86311924994,165.669874627232,0,,,,,,,,,"",,"",
1,3,32,5,Acropora cytheria,AC,4,4,F4,0,30,,photographed,2810,B,"",mizue2,AC0030_F4_T_B_C,"",1806.29503223363,121.26395414451,0,,,,,,,,,"",,"",
1,3,32,5,Acropora cytheria,AC,4,4,F4,0,30,,photographed,2811,B,"",mizue3,AC0030_F4_T_B_C,"",1817.78302890482,121.645404826781,0,,,,,,,,,"",,"",
1,3,32,5,Acropora cytheria,AC,4,4,F4,0,30,,photographed,2812,D,"",mizue1,AC0030_F4_T2_D_C,"",2184.41325693515,132.636524707937,0,3707,1,mariana,Acropora,Branching,Overtopped,9.19412273543654,0,"",,"",""
1,3,32,5,Acropora cytheria,AC,4,4,F4,0,30,,photographed,2812,D,"",mizue1,AC0030_F4_T2_D_C,"",2184.41325693515,132.636524707937,0,3708,2,mariana,Favid,Massive,Digested,9.24436384328046,0,"",,"",Goniastrea
1,3,32,5,Acropora cytheria,AC,4,4,F4,0,30,,photographed,2812,D,"",mizue1,AC0030_F4_T2_D_C,"",2184.41325693515,132.636524707937,0,3709,3,mariana,Isopora,Cuneiform,Overtopped,2.56229650003969,0,"",,"",""
1,3,32,5,Acropora cytheria,AC,4,4,F4,0,30,,photographed,2812,D,"",mizue1,AC0030_F4_T2_D_C,"",2184.41325693515,132.636524707937,0,3710,4,mariana,Favid,Massive,Overtopping,11.5052136962567,0,"",,"",Favites
1,3,32,5,Acropora cytheria,AC,4,4,F4,0,30,,photographed,2813,D,"",mizue2,AC0030_F4_T2_D_C,"",2187.47759800086,131.430738119683,0,,,,,,,,,"",,"",
1,3,32,5,Acropora cytheria,AC,4,4,F4,0,30,,photographed,2814,D,t,mizue3,AC0030_F4_T2_D_C,t,2185.60971300199,134.093516835411,0,,,,,,,,,"",,"",
1,3,32,5,Acropora cytheria,AC,5,5,F5,,30,,photographed,5,D,t,erin,AC0030_F5_T_D_C,t,3709.22779529962,338.304979916586,0,,,,,,,,,"","","",
1,3,32,5,Acropora cytheria,AC,5,5,F5,,30,,photographed,6,B,t,erin,AC0030_F5_T2_B_C,t,3595.92288596161,171.100649329352,0,9,1,mariana,Pocilloporid,Branching,Overtopping,20.4772197787754,0,"","","",damicornis
1,3,32,5,Acropora cytheria,AC,5,5,F5,,30,,photographed,6,B,t,erin,AC0030_F5_T2_B_C,t,3595.92288596161,171.100649329352,0,10,2,mariana,Montipora,Encrusting,Digested,5.76956307854642,0,"","","",""
1,3,32,5,Acropora cytheria,AC,5,5,F5,,30,,photographed,6,B,t,erin,AC0030_F5_T2_B_C,t,3595.92288596161,171.100649329352,0,11,3,mariana,Favid,Massive,Digested,7.89768060751846,0,"","","",Goniastrea
1,3,32,5,Acropora cytheria,AC,5,5,F5,,30,,photographed,6,B,t,erin,AC0030_F5_T2_B_C,t,3595.92288596161,171.100649329352,0,12,4,mariana,Isopora,Cuneiform,Overtopped,10.0730896371343,0,"","","",""
1,3,32,5,Acropora cytheria,AC,5,5,F5,,30,,photographed,6,B,t,erin,AC0030_F5_T2_B_C,t,3595.92288596161,171.100649329352,0,13,5,mariana,Isopora,Cuneiform,Overtopping,10.7824621467917,0,"","","",""
1,3,32,5,Acropora cytheria,AC,5,5,F5,,30,,photographed,6,B,t,erin,AC0030_F5_T2_B_C,t,3595.92288596161,171.100649329352,0,14,6,mariana,Pocilloporid,Branching,Overtopping,6.80997609271053,0,"","","",""
1,3,32,5,Acropora cytheria,AC,5,5,F5,,30,,photographed,6,B,t,erin,AC0030_F5_T2_B_C,t,3595.92288596161,171.100649329352,0,15,7,mariana,Favid,Massive,Overtopping,17.1668147337078,0,"","","",Goniastrea
1,3,32,5,Acropora cytheria,AC,5,5,F5,,30,,photographed,2296,D,t,paulina,AC0030_F5_T_D_C,t,3599.97007779772,388.495283983267,0,3240,1,Theo,Uncertain,Encrusting,Uncertain,11.2853385835756,0,"","","",""
1,3,32,5,Acropora cytheria,AC,5,5,F5,,30,,photographed,2296,D,t,paulina,AC0030_F5_T_D_C,t,3599.97007779772,388.495283983267,0,3241,2,Theo,Favid,Massive,Digested,11.7846898483356,0,"","","",""
1,3,32,5,Acropora cytheria,AC,5,5,F5,,30,,photographed,2296,D,t,paulina,AC0030_F5_T_D_C,t,3599.97007779772,388.495283983267,0,3242,3,Theo,Isopora,Cuneiform,Overtopped,35.4539397979588,0,"","","",""
1,3,32,5,Acropora cytheria,AC,5,5,F5,,30,,photographed,2296,D,t,paulina,AC0030_F5_T_D_C,t,3599.97007779772,388.495283983267,0,3243,4,Theo,Favid,Massive,Uncertain,33.6562752448229,0,"","","",not sure if the curve of coral fringe is due to digestion
1,3,32,5,Acropora cytheria,AC,5,5,F5,,30,,photographed,2296,D,t,paulina,AC0030_F5_T_D_C,t,3599.97007779772,388.495283983267,0,3244,5,Theo,Pocilloporid,Branching,Other direct contact,7.19065821254376,0,"","","",""
1,3,32,5,Acropora cytheria,AC,5,5,F5,,30,,photographed,2296,D,t,paulina,AC0030_F5_T_D_C,t,3599.97007779772,388.495283983267,0,3245,6,Theo,"","","",26.8650980440871,1,"","","",""
1,3,32,5,Acropora cytheria,AC,5,5,F5,,30,,photographed,2297,B,t,paulina,AC0030_F5_T1_B_C,t,3813.65627459695,177.002643095261,0,,,,,,,,,"","","",
1,3,32,5,Acropora cytheria,AC,1754,11,F6,,30,1042,photographed,7,B,"",erin,AC0030_F6_T_B_C,"",1071.49385678746,202.255250599554,0,16,1,mariana,Montipora,Encrusting,Overtopping,8.69065529919957,0,"",SRC - shrunk a lot. retagged,"",""
1,3,32,5,Acropora cytheria,AC,1754,11,F6,,30,1042,photographed,7,B,"",erin,AC0030_F6_T_B_C,"",1071.49385678746,202.255250599554,0,17,2,mariana,Favid,Massive,Digested,10.5746435109142,0,"",SRC - shrunk a lot. retagged,"",Goniastrea
1,3,32,5,Acropora cytheria,AC,1754,11,F6,,30,1042,photographed,7,B,"",erin,AC0030_F6_T_B_C,"",1071.49385678746,202.255250599554,0,18,3,mariana,Montipora,Encrusting,Overtopping,10.4530958843519,0,"",SRC - shrunk a lot. retagged,"",""
1,3,32,5,Acropora cytheria,AC,1754,11,F6,,30,1042,photographed,7,B,"",erin,AC0030_F6_T_B_C,"",1071.49385678746,202.255250599554,0,19,4,mariana,Montipora,Encrusting,Overtopping,1.64089295859013,1,"",SRC - shrunk a lot. retagged,"",""
1,3,32,5,Acropora cytheria,AC,1754,11,F6,,30,1042,photographed,8,A,f,erin,AC0030_F6_T2_A_C,f,1298.65566822781,66.6586192552333,0,,,,,,,,,"",SRC - shrunk a lot. retagged,"",
1,3,32,5,Acropora cytheria,AC,2142,12,F7,,1042,,photographed,4403,B,"",mariana,AC1042_F7_T_B_C,"",606.895017992444,88.5799664216686,0,,,,,,,,,"","","",
1,3,32,5,Acropora cytheria,AC,2142,12,F7,,1042,,photographed,4404,C,"",mariana,AC1042_F7_T_C_C,"",566.941323653762,86.4887533643255,0,4463,1,mariana,Poritid,Encrusting,Overtopping,,,"","","",""
1,3,32,5,Acropora cytheria,AC,2411,13,F8,,1042,,dead,,,,,,,,,,,,,,,,,,"","",,
2,4,5,5,Acropora cytheria,AC,6,1,F1,,31,,photographed,,,,,,,,,,,,,,,,,,"","",,
2,4,5,5,Acropora cytheria,AC,7,2,F2,0,31,,photographed,,,,,,,,,,,,,,,,,,"",,,
2,4,5,5,Acropora cytheria,AC,8,3,F3,0,31,,photographed,9,"",t,erin,AC0031_F3_T1_C,t,1085.7195945946,325.66775994081,0,20,1,Theo,Acropora,Tabular,Overtopped,111.597733194067,0,"",,"",""
2,4,5,5,Acropora cytheria,AC,8,3,F3,0,31,,photographed,9,"",t,erin,AC0031_F3_T1_C,t,1085.7195945946,325.66775994081,0,21,2,Theo,Other hard coral,Digitate,Overtopping,4.99864846598423,0,"",,"",""
2,4,5,5,Acropora cytheria,AC,8,3,F3,0,31,,photographed,9,"",t,erin,AC0031_F3_T1_C,t,1085.7195945946,325.66775994081,0,22,3,Theo,Other hard coral,Digitate,Overtopping,20.6339558770279,0,"",,"",""
2,4,5,5,Acropora cytheria,AC,8,3,F3,0,31,,photographed,9,"",t,erin,AC0031_F3_T1_C,t,1085.7195945946,325.66775994081,0,23,4,Theo,Other hard coral,Digitate,Overtopping,7.67234415709207,0,"",,"",""
2,4,5,5,Acropora cytheria,AC,8,3,F3,0,31,,photographed,2815,"","",mizue1,AC0031_F3_T1_C,"",1097.70945945946,198.318471696956,0,3711,1,mariana,Acropora,Tabular,Overtopped,65.8542873483736,1,"",,"",""
2,4,5,5,Acropora cytheria,AC,8,3,F3,0,31,,photographed,2815,"","",mizue1,AC0031_F3_T1_C,"",1097.70945945946,198.318471696956,0,3712,2,mariana,Soft coral,Encrusting,Overtopping,3.25493388482694,1,"",,"",Sinularia
2,4,5,5,Acropora cytheria,AC,8,3,F3,0,31,,photographed,2815,"","",mizue1,AC0031_F3_T1_C,"",1097.70945945946,198.318471696956,0,3713,3,mariana,Hydrocoral,Encrusting,Overtopping,1.97620985864493,1,"",,"",Millepora
2,4,5,5,Acropora cytheria,AC,8,3,F3,0,31,,photographed,2815,"","",mizue1,AC0031_F3_T1_C,"",1097.70945945946,198.318471696956,0,3714,4,mariana,Soft coral,Encrusting,Overtopping,16.73965997911,1,"",,"",Sinularia
2,4,5,5,Acropora cytheria,AC,8,3,F3,0,31,,photographed,2816,"","",mizue2,AC0031_F3_T1_C,"",1083.8336951077,189.833657444479,0,,,,,,,,,"",,"",
2,4,5,5,Acropora cytheria,AC,8,3,F3,0,31,,photographed,2817,"","",mizue3,AC0031_F3_T1_C,"",1096.27478131649,193.581015018332,0,,,,,,,,,"",,"",
2,4,5,5,Acropora cytheria,AC,9,4,F4,0,31,,photographed,10,A,f,erin,AC0031_F4_T_A_C,t,889.923502777744,88.8042707585577,0,,,,,,,,,"",,"",
2,4,5,5,Acropora cytheria,AC,9,4,F4,0,31,,photographed,11,B,t,erin,AC0031_F4_T_B_C,t,1779.20438776186,185.138128641291,0,,,,,,,,,"",,"",
2,4,5,5,Acropora cytheria,AC,9,4,F4,0,31,,photographed,12,D,t,erin,AC0031_F4_T1_D_C,t,1609.47962798938,172.416370403143,0,24,1,mariana,Acropora,Tabular,Overtopping,22.116728736211,0,"",,"",""
2,4,5,5,Acropora cytheria,AC,9,4,F4,0,31,,photographed,12,D,t,erin,AC0031_F4_T1_D_C,t,1609.47962798938,172.416370403143,0,25,2,mariana,Acropora,Tabular,Overtopping,7.99966784075718,0,"",,"",I think the other colony is dead.
2,4,5,5,Acropora cytheria,AC,9,4,F4,0,31,,photographed,12,D,t,erin,AC0031_F4_T1_D_C,t,1609.47962798938,172.416370403143,0,26,3,mariana,Uncertain,Digitate,Overtopped,9.92899949646921,0,"",,"",""
2,4,5,5,Acropora cytheria,AC,9,4,F4,0,31,,photographed,12,D,t,erin,AC0031_F4_T1_D_C,t,1609.47962798938,172.416370403143,0,27,4,mariana,Acropora,Tabular,Overtopped,50.4449642664217,0,"",,"",""
2,4,5,5,Acropora cytheria,AC,9,4,F4,0,31,,photographed,12,D,t,erin,AC0031_F4_T1_D_C,t,1609.47962798938,172.416370403143,0,28,5,mariana,Pocilloporid,Branching,Overtopping,6.63501862086331,0,"",,"",""
2,4,5,5,Acropora cytheria,AC,9,4,F4,0,31,,photographed,13,D,t,erin,AC0031_F4_T2_D_C,t,1609.23924449109,274.529073072825,0,,,,,,,,,"",,"",
2,4,5,5,Acropora cytheria,AC,9,4,F4,0,31,,photographed,2818,A,"",mizue1,AC0031_F4_T_A_C,"",882.653002585967,107.76003379117,0,,,,,,,,,"",,"",
2,4,5,5,Acropora cytheria,AC,9,4,F4,0,31,,photographed,2819,A,"",mizue2,AC0031_F4_T_A_C,"",908.213572273622,108.36862930972,0,,,,,,,,,"",,"",
2,4,5,5,Acropora cytheria,AC,9,4,F4,0,31,,photographed,2820,A,"",mizue3,AC0031_F4_T_A_C,"",901.700958897514,111.664465800312,0,,,,,,,,,"",,"",
2,4,5,5,Acropora cytheria,AC,9,4,F4,0,31,,photographed,2821,B,"",mizue1,AC0031_F4_T_B_C,"",1780.16495314942,176.739532395263,0,3715,1,Theo,Acropora,Tabular,Overtopped,52.4733299055767,0,"",,"",""
2,4,5,5,Acropora cytheria,AC,9,4,F4,0,31,,photographed,2821,B,"",mizue1,AC0031_F4_T_B_C,"",1780.16495314942,176.739532395263,0,3716,2,Theo,Pocilloporid,Branching,Overtopping,5.96929502384731,0,"",,"",""
2,4,5,5,Acropora cytheria,AC,9,4,F4,0,31,,photographed,2821,B,"",mizue1,AC0031_F4_T_B_C,"",1780.16495314942,176.739532395263,0,3717,3,Theo,Acropora,Tabular,Overtopping,20.045538019271,0,"",,"",""
2,4,5,5,Acropora cytheria,AC,9,4,F4,0,31,,photographed,2821,B,"",mizue1,AC0031_F4_T_B_C,"",1780.16495314942,176.739532395263,0,3718,4,Theo,Acropora,Branching,Overtopping,7.1389541839255,0,"",,"",""
2,4,5,5,Acropora cytheria,AC,9,4,F4,0,31,,photographed,2821,B,"",mizue1,AC0031_F4_T_B_C,"",1780.16495314942,176.739532395263,0,3719,5,Theo,Other hard coral,Digitate,Other direct contact,7.54228492878005,0,"",,"",""
2,4,5,5,Acropora cytheria,AC,9,4,F4,0,31,,photographed,2821,B,"",mizue1,AC0031_F4_T_B_C,"",1780.16495314942,176.739532395263,0,3720,6,Theo,Uncertain,Encrusting,Overtopping,10.4059332172473,0,"",,"",could be overtopping a favid encrusting colony. ref. AC031_F4_T2_D_C_2_mizue
2,4,5,5,Acropora cytheria,AC,9,4,F4,0,31,,photographed,2822,B,"",mizue2,AC0031_F4_T_B_C,"",1780.88885996878,184.48348269647,0,,,,,,,,,"",,"",
2,4,5,5,Acropora cytheria,AC,9,4,F4,0,31,,photographed,2823,B,"",mizue3,AC0031_F4_T_B_C,"",1783.2422824155,183.014410340096,0,,,,,,,,,"",,"",
2,4,5,5,Acropora cytheria,AC,9,4,F4,0,31,,photographed,2824,D,"",mizue1,AC0031_F4_T2_D_C,"",1617.00419727178,164.410135179808,0,,,,,,,,,"",,"",
2,4,5,5,Acropora cytheria,AC,9,4,F4,0,31,,photographed,2825,D,"",mizue2,AC0031_F4_T2_D_C,"",1615.54039874083,166.049114720541,0,,,,,,,,,"",,"",
2,4,5,5,Acropora cytheria,AC,9,4,F4,0,31,,photographed,2826,D,"",mizue3,AC0031_F4_T2_D_C,"",1609.45368793396,165.644064918218,0,,,,,,,,,"",,"",
2,4,5,5,Acropora cytheria,AC,10,5,F5,,31,,dead,,,,,,,,,,,,,,,,,,"","",,
3,3,42,5,Acropora cytheria,AC,11,1,F1,0,32,,photographed,,,,,,,,,,,,,,,,,,"dead in F4; damaged, not as big as this measurement",,,
3,3,42,5,Acropora cytheria,AC,12,2,F2,0,32,,photographed,,,,,,,,,,,,,,,,,,"dead in F4; damaged, not as big as this measurement",,,
3,3,42,5,Acropora cytheria,AC,13,3,F3,0,32,,photographed,14,"",t,erin,AC0032_F3_T1_C,t,488.000635727908,208.265595260244,0,29,1,mariana,Acropora,Branching,Overtopped,56.8868396365961,0,"dead in F4; damaged, not as big as this measurement",,"",""
3,3,42,5,Acropora cytheria,AC,13,3,F3,0,32,,photographed,14,"",t,erin,AC0032_F3_T1_C,t,488.000635727908,208.265595260244,0,30,2,mariana,Uncertain,Encrusting,Overtopping,4.62311283468868,0,"dead in F4; damaged, not as big as this measurement",,"",""
3,3,42,5,Acropora cytheria,AC,13,3,F3,0,32,,photographed,14,"",t,erin,AC0032_F3_T1_C,t,488.000635727908,208.265595260244,0,31,3,mariana,Favid,Massive,Overtopping,5.80708075576749,0,"dead in F4; damaged, not as big as this measurement",,"",""
3,3,42,5,Acropora cytheria,AC,13,3,F3,0,32,,photographed,2827,"","",mizue1,AC0032_F3_T1_C,"",432.585041200085,178.994723466771,0,3721,1,Theo,Favid,Encrusting,Uncertain,6.78360709090259,0,"dead in F4; damaged, not as big as this measurement",,"",overtopping yet appears to be digested
3,3,42,5,Acropora cytheria,AC,13,3,F3,0,32,,photographed,2827,"","",mizue1,AC0032_F3_T1_C,"",432.585041200085,178.994723466771,0,3722,2,Theo,Uncertain,Encrusting,Overtopping,4.21405895040919,0,"dead in F4; damaged, not as big as this measurement",,"",""
3,3,42,5,Acropora cytheria,AC,13,3,F3,0,32,,photographed,2827,"","",mizue1,AC0032_F3_T1_C,"",432.585041200085,178.994723466771,0,3723,3,Theo,Favid,Encrusting,Uncertain,2.67233006611314,0,"dead in F4; damaged, not as big as this measurement",,"",overtopping yet appears to be digested
3,3,42,5,Acropora cytheria,AC,13,3,F3,0,32,,photographed,2827,"","",mizue1,AC0032_F3_T1_C,"",432.585041200085,178.994723466771,0,3724,4,Theo,Uncertain,Uncertain,Overtopping,12.3852220371782,0,"dead in F4; damaged, not as big as this measurement",,"",""
3,3,42,5,Acropora cytheria,AC,13,3,F3,0,32,,photographed,2827,"","",mizue1,AC0032_F3_T1_C,"",432.585041200085,178.994723466771,0,3725,5,Theo,"","","",37.3098389999642,1,"dead in F4; damaged, not as big as this measurement",,"",""
3,3,42,5,Acropora cytheria,AC,13,3,F3,0,32,,photographed,2828,"","",mizue2,AC0032_F3_T1_C,"",433.414324952462,185.881112483293,0,,,,,,,,,"dead in F4; damaged, not as big as this measurement",,"",
3,3,42,5,Acropora cytheria,AC,13,3,F3,0,32,,photographed,2829,"","",mizue3,AC0032_F3_T1_C,"",441.451978010133,185.06562584196,0,,,,,,,,,"dead in F4; damaged, not as big as this measurement",,"",
3,3,42,5,Acropora cytheria,AC,14,4,F4,0,32,,dead,,,,,,,,,,,,,,,,,,"dead in F4; damaged, not as big as this measurement",,,
4,6,23,2,Acropora cytheria,AC,15,1,F1,0,33,,photographed,,,,,,,,,,,,,,,,,,"",,,
4,6,23,2,Acropora cytheria,AC,16,2,F2,0,33,,photographed,,,,,,,,,,,,,,,,,,"",,,
4,6,23,2,Acropora cytheria,AC,17,3,F3,0,33,,photographed,15,"",t,erin,AC0033_F3_T1_C,t,3129.1259516238,241.633705919852,0,32,1,Theo,Isopora,Cuneiform,Other direct contact,1.62435449110366,0,"",,"",""
4,6,23,2,Acropora cytheria,AC,17,3,F3,0,33,,photographed,15,"",t,erin,AC0033_F3_T1_C,t,3129.1259516238,241.633705919852,0,33,2,Theo,Isopora,Cuneiform,Overtopping,3.46821634586997,0,"",,"",""
4,6,23,2,Acropora cytheria,AC,17,3,F3,0,33,,photographed,15,"",t,erin,AC0033_F3_T1_C,t,3129.1259516238,241.633705919852,0,34,3,Theo,"","","",6.54131943714716,1,"",,"",""
4,6,23,2,Acropora cytheria,AC,17,3,F3,0,33,,photographed,15,"",t,erin,AC0033_F3_T1_C,t,3129.1259516238,241.633705919852,0,35,4,Theo,Uncertain,Encrusting,Overtopping,2.45848247302175,0,"",,"",""
4,6,23,2,Acropora cytheria,AC,17,3,F3,0,33,,photographed,15,"",t,erin,AC0033_F3_T1_C,t,3129.1259516238,241.633705919852,0,36,5,Theo,Isopora,Cuneiform,Overtopping,28.8432675852731,0,"",,"",""
4,6,23,2,Acropora cytheria,AC,17,3,F3,0,33,,photographed,15,"",t,erin,AC0033_F3_T1_C,t,3129.1259516238,241.633705919852,0,37,6,Theo,Pocilloporid,Tabular,Overtopping,12.3363138378413,0,"",,"",""
4,6,23,2,Acropora cytheria,AC,17,3,F3,0,33,,photographed,15,"",t,erin,AC0033_F3_T1_C,t,3129.1259516238,241.633705919852,0,38,7,Theo,Isopora,Cuneiform,Overtopping,10.8875652376678,0,"",,"",""
4,6,23,2,Acropora cytheria,AC,17,3,F3,0,33,,photographed,15,"",t,erin,AC0033_F3_T1_C,t,3129.1259516238,241.633705919852,0,39,8,Theo,Other hard coral,Massive,Overtopping,13.6094565470847,0,"",,"",possibly Platygyra
4,6,23,2,Acropora cytheria,AC,17,3,F3,0,33,,photographed,15,"",t,erin,AC0033_F3_T1_C,t,3129.1259516238,241.633705919852,0,40,9,Theo,Favid,Massive,Uncertain,4.65355610964832,0,"",,"",Favid coral looks dead
4,6,23,2,Acropora cytheria,AC,17,3,F3,0,33,,photographed,15,"",t,erin,AC0033_F3_T1_C,t,3129.1259516238,241.633705919852,0,41,10,Theo,Pocilloporid,Branching,Overtopping,11.2826784922605,0,"",,"",""
4,6,23,2,Acropora cytheria,AC,17,3,F3,0,33,,photographed,15,"",t,erin,AC0033_F3_T1_C,t,3129.1259516238,241.633705919852,0,42,11,Theo,Acropora,Tabular,Other direct contact,12.2485108923762,0,"",,"",""
4,6,23,2,Acropora cytheria,AC,17,3,F3,0,33,,photographed,15,"",t,erin,AC0033_F3_T1_C,t,3129.1259516238,241.633705919852,0,43,12,Theo,Acropora,Tabular,Overtopped,21.1605098570801,0,"",,"",""
4,6,23,2,Acropora cytheria,AC,17,3,F3,0,33,,photographed,15,"",t,erin,AC0033_F3_T1_C,t,3129.1259516238,241.633705919852,0,44,13,Theo,Pocilloporid,Branching,Overtopped,5.44378261883388,0,"",,"",""
4,6,23,2,Acropora cytheria,AC,17,3,F3,0,33,,photographed,15,"",t,erin,AC0033_F3_T1_C,t,3129.1259516238,241.633705919852,0,45,14,Theo,Acropora,Tabular,Overtopped,5.7510929279616,0,"",,"",""
4,6,23,2,Acropora cytheria,AC,17,3,F3,0,33,,photographed,15,"",t,erin,AC0033_F3_T1_C,t,3129.1259516238,241.633705919852,0,46,15,Theo,Other hard coral,Massive,Overtopping,3.55601929133503,0,"",,"",""
4,6,23,2,Acropora cytheria,AC,17,3,F3,0,33,,photographed,15,"",t,erin,AC0033_F3_T1_C,t,3129.1259516238,241.633705919852,0,47,16,Theo,Uncertain,Massive,Overtopping,4.96086641877604,0,"",,"",""
4,6,23,2,Acropora cytheria,AC,17,3,F3,0,33,,photographed,2830,"","",mizue1,AC0033_F3_T1_C,"",3098.84614651082,193.333524600869,0,3726,1,mariana,Acropora,Tabular,Digesting,8.38491907010769,0,"",,"",""
4,6,23,2,Acropora cytheria,AC,17,3,F3,0,33,,photographed,2830,"","",mizue1,AC0033_F3_T1_C,"",3098.84614651082,193.333524600869,0,3727,2,mariana,Acropora,Tabular,Overtopped,7.64250436077524,0,"",,"",""
4,6,23,2,Acropora cytheria,AC,17,3,F3,0,33,,photographed,2830,"","",mizue1,AC0033_F3_T1_C,"",3098.84614651082,193.333524600869,0,3728,3,mariana,Pocilloporid,Branching,Overtopped,17.3812384890774,0,"",,"",""
4,6,23,2,Acropora cytheria,AC,17,3,F3,0,33,,photographed,2830,"","",mizue1,AC0033_F3_T1_C,"",3098.84614651082,193.333524600869,0,3729,4,mariana,Acropora,Tabular,Overtopped,3.36270191874111,0,"",,"",""
4,6,23,2,Acropora cytheria,AC,17,3,F3,0,33,,photographed,2830,"","",mizue1,AC0033_F3_T1_C,"",3098.84614651082,193.333524600869,0,3730,5,mariana,Isopora,Cuneiform,Overtopping,4.76018843042572,0,"",,"",""
