colony_id,transect,map_x,map_y,dim_1,dim_2,species,species_code,colony_notes,observation_id,fieldtrip_id,mother_id,image_tag,active_tag,action,observation_notes,area_id,photographer_name,outliner_name,photo_acceptable,outline_acceptable,outline_filename,area_cm2,marked,area_notes
1,3,32,5,25,19,Acropora cytheria,AC,"",1,F1,0,30,,photographed,"",,,,,,,,,
1,3,32,5,25,19,Acropora cytheria,AC,"",2,F2,0,30,,photographed,,,,,,,,,,
1,3,32,5,25,19,Acropora cytheria,AC,"",3,F3,,30,,photographed,"",1,"",erin,t,t,AC0030_F3_T1_C,859.383861527641,f,""
1,3,32,5,25,19,Acropora cytheria,AC,"",3,F3,,30,,photographed,"",1781,"",mizue,t,t,AC0030_F3_T1_C_1,829.305862046361,f,""
1,3,32,5,25,19,Acropora cytheria,AC,"",3,F3,,30,,photographed,"",1782,"",mizue,t,t,AC0030_F3_T1_C_2,832.198649741089,f,""
1,3,32,5,25,19,Acropora cytheria,AC,"",3,F3,,30,,photographed,"",1783,"",mizue,t,t,AC0030_F3_T1_C_3,832.739576511681,f,""
1,3,32,5,25,19,Acropora cytheria,AC,"",4,F4,0,30,,photographed,,2,A,erin,t,t,AC0030_F4_T_A_C,2269.85938611371,f,""
1,3,32,5,25,19,Acropora cytheria,AC,"",4,F4,0,30,,photographed,,3,B,erin,t,t,AC0030_F4_T_B_C,1795.2363011801,f,""
1,3,32,5,25,19,Acropora cytheria,AC,"",4,F4,0,30,,photographed,,4,D,erin,t,t,AC0030_F4_T2_D_C,2191.36765868462,f,""
1,3,32,5,25,19,Acropora cytheria,AC,"",4,F4,0,30,,photographed,,1784,A,mizue,t,t,AC0030_F4_T_A_C_1,2255.10283950079,f,""
1,3,32,5,25,19,Acropora cytheria,AC,"",4,F4,0,30,,photographed,,1785,A,mizue,t,t,AC0030_F4_T_A_C_2,2273.05376108614,f,""
1,3,32,5,25,19,Acropora cytheria,AC,"",4,F4,0,30,,photographed,,1786,A,mizue,t,t,AC0030_F4_T_A_C_3,2284.71381807359,f,""
1,3,32,5,25,19,Acropora cytheria,AC,"",4,F4,0,30,,photographed,,1787,B,mizue,t,t,AC0030_F4_T_B_C_1,1788.86311924994,f,""
1,3,32,5,25,19,Acropora cytheria,AC,"",4,F4,0,30,,photographed,,1788,B,mizue,t,t,AC0030_F4_T_B_C_2,1806.29503223363,f,""
1,3,32,5,25,19,Acropora cytheria,AC,"",4,F4,0,30,,photographed,,1789,B,mizue,t,t,AC0030_F4_T_B_C_3,1817.78302890482,f,""
1,3,32,5,25,19,Acropora cytheria,AC,"",4,F4,0,30,,photographed,,1790,D,mizue,t,t,AC0030_F4_T2_D_C_1,2184.41325693515,f,""
1,3,32,5,25,19,Acropora cytheria,AC,"",4,F4,0,30,,photographed,,1791,D,mizue,t,t,AC0030_F4_T2_D_C_2,2187.47759800086,f,""
1,3,32,5,25,19,Acropora cytheria,AC,"",4,F4,0,30,,photographed,,1792,D,mizue,t,t,AC0030_F4_T2_D_C_3,2185.60971300199,f,""
1,3,32,5,25,19,Acropora cytheria,AC,"",5,F5,,30,,photographed,"",5,D,erin,t,t,AC0030_F5_T_D_C,3709.22779529962,f,""
1,3,32,5,25,19,Acropora cytheria,AC,"",5,F5,,30,,photographed,"",6,B,erin,t,t,AC0030_F5_T2_B_C,3595.92288596161,f,""
1,3,32,5,25,19,Acropora cytheria,AC,"",5,F5,,30,,photographed,"",3396,D,paulina,t,t,AC0030_F5_T_D_C,3599.97007779772,f,""
1,3,32,5,25,19,Acropora cytheria,AC,"",5,F5,,30,,photographed,"",3397,B,paulina,t,t,AC0030_F5_T1_B_C,3813.65627459695,f,""
2,4,5,5,45,30,Acropora cytheria,AC,"",6,F1,,31,,photographed,"",,,,,,,,,
2,4,5,5,45,30,Acropora cytheria,AC,"",7,F2,0,31,,photographed,,,,,,,,,,
2,4,5,5,45,30,Acropora cytheria,AC,"",8,F3,0,31,,photographed,,7,"",erin,t,t,AC0031_F3_T1_C,1085.7195945946,f,""
2,4,5,5,45,30,Acropora cytheria,AC,"",8,F3,0,31,,photographed,,1793,"",mizue,t,t,AC0031_F3_T1_C_1,1097.70945945946,f,""
2,4,5,5,45,30,Acropora cytheria,AC,"",8,F3,0,31,,photographed,,1794,"",mizue,t,t,AC0031_F3_T1_C_2,1083.8336951077,f,""
2,4,5,5,45,30,Acropora cytheria,AC,"",8,F3,0,31,,photographed,,1795,"",mizue,t,t,AC0031_F3_T1_C_3,1096.27478131649,f,""
2,4,5,5,45,30,Acropora cytheria,AC,"",9,F4,0,31,,photographed,,8,A,erin,f,t,AC0031_F4_T_A_C,889.923502777744,f,""
2,4,5,5,45,30,Acropora cytheria,AC,"",9,F4,0,31,,photographed,,9,B,erin,t,t,AC0031_F4_T_B_C,1779.20438776186,f,""
2,4,5,5,45,30,Acropora cytheria,AC,"",9,F4,0,31,,photographed,,10,D,erin,t,t,AC0031_F4_T1_D_C,1609.47962798938,f,""
2,4,5,5,45,30,Acropora cytheria,AC,"",9,F4,0,31,,photographed,,11,D,erin,t,t,AC0031_F4_T2_D_C,1609.23924449109,f,""
2,4,5,5,45,30,Acropora cytheria,AC,"",9,F4,0,31,,photographed,,1796,A,mizue,f,t,AC0031_F4_T_A_C_1,882.653002585967,f,""
2,4,5,5,45,30,Acropora cytheria,AC,"",9,F4,0,31,,photographed,,1797,A,mizue,f,t,AC0031_F4_T_A_C_2,908.213572273622,f,""
2,4,5,5,45,30,Acropora cytheria,AC,"",9,F4,0,31,,photographed,,1798,A,mizue,f,t,AC0031_F4_T_A_C_3,901.700958897514,f,""
2,4,5,5,45,30,Acropora cytheria,AC,"",9,F4,0,31,,photographed,,1799,B,mizue,t,t,AC0031_F4_T_B_C_1,1780.16495314942,f,""
2,4,5,5,45,30,Acropora cytheria,AC,"",9,F4,0,31,,photographed,,1800,B,mizue,t,t,AC0031_F4_T_B_C_2,1780.88885996878,f,""
2,4,5,5,45,30,Acropora cytheria,AC,"",9,F4,0,31,,photographed,,1801,B,mizue,t,t,AC0031_F4_T_B_C_3,1783.2422824155,f,""
2,4,5,5,45,30,Acropora cytheria,AC,"",9,F4,0,31,,photographed,,1802,D,mizue,t,t,AC0031_F4_T2_D_C_1,1617.00419727178,f,""
2,4,5,5,45,30,Acropora cytheria,AC,"",9,F4,0,31,,photographed,,1803,D,mizue,t,t,AC0031_F4_T2_D_C_2,1615.54039874083,f,""
2,4,5,5,45,30,Acropora cytheria,AC,"",9,F4,0,31,,photographed,,1804,D,mizue,t,t,AC0031_F4_T2_D_C_3,1609.45368793396,f,""
2,4,5,5,45,30,Acropora cytheria,AC,"",10,F5,,31,,dead,"",,,,,,,,,
3,3,42,5,32,16,Acropora cytheria,AC,"dead in F4; damaged, not as big as this measurement",11,F1,0,32,,photographed,,,,,,,,,,
3,3,42,5,32,16,Acropora cytheria,AC,"dead in F4; damaged, not as big as this measurement",12,F2,0,32,,photographed,,,,,,,,,,
3,3,42,5,32,16,Acropora cytheria,AC,"dead in F4; damaged, not as big as this measurement",13,F3,0,32,,photographed,,12,"",erin,t,t,AC0032_F3_T1_C,488.000635727908,f,""
3,3,42,5,32,16,Acropora cytheria,AC,"dead in F4; damaged, not as big as this measurement",13,F3,0,32,,photographed,,1805,"",mizue,t,t,AC0032_F3_T1_C_1,432.585041200085,f,""
3,3,42,5,32,16,Acropora cytheria,AC,"dead in F4; damaged, not as big as this measurement",13,F3,0,32,,photographed,,1806,"",mizue,t,t,AC0032_F3_T1_C_2,433.414324952462,f,""
3,3,42,5,32,16,Acropora cytheria,AC,"dead in F4; damaged, not as big as this measurement",13,F3,0,32,,photographed,,1807,"",mizue,t,t,AC0032_F3_T1_C_3,441.451978010133,f,""
3,3,42,5,32,16,Acropora cytheria,AC,"dead in F4; damaged, not as big as this measurement",14,F4,0,32,,dead,,,,,,,,,,
4,6,23,2,70,50,Acropora cytheria,AC,"",15,F1,0,33,,photographed,,,,,,,,,,
4,6,23,2,70,50,Acropora cytheria,AC,"",16,F2,0,33,,photographed,,,,,,,,,,
4,6,23,2,70,50,Acropora cytheria,AC,"",17,F3,0,33,,photographed,,13,"",erin,t,t,AC0033_F3_T1_C,3129.1259516238,f,""
4,6,23,2,70,50,Acropora cytheria,AC,"",17,F3,0,33,,photographed,,1808,"",mizue,t,t,AC0033_F3_T1_C_1,3098.84614651082,f,""
4,6,23,2,70,50,Acropora cytheria,AC,"",17,F3,0,33,,photographed,,1809,"",mizue,t,t,AC0033_F3_T1_C_2,3108.27341559708,f,""
4,6,23,2,70,50,Acropora cytheria,AC,"",17,F3,0,33,,photographed,,1810,"",mizue,t,t,AC0033_F3_T1_C_3,3117.24486487521,f,""
4,6,23,2,70,50,Acropora cytheria,AC,"",18,F4,0,411,,photographed,,93,A,erin,t,t,AC0411_F4_T_A_C,3608.56990983184,f,""
4,6,23,2,70,50,Acropora cytheria,AC,"",18,F4,0,411,,photographed,,1973,A,mizue,t,t,AC0411_F4_T_A_C_1,3634.18468743243,f,""
4,6,23,2,70,50,Acropora cytheria,AC,"",18,F4,0,411,,photographed,,1974,A,mizue,t,t,AC0411_F4_T_A_C_2,3639.25739359721,f,""
4,6,23,2,70,50,Acropora cytheria,AC,"",18,F4,0,411,,photographed,,1975,A,mizue,t,t,AC0411_F4_T_A_C_3,3617.03036146482,f,""
4,6,23,2,70,50,Acropora cytheria,AC,"",19,F5,0,411,,dead,,,,,,,,,,
5,1,17,5,40,20,Acropora cytheria,AC,"",20,F1,0,36,,photographed,,,,,,,,,,
5,1,17,5,40,20,Acropora cytheria,AC,"",21,F2,0,36,,photographed,,,,,,,,,,
5,1,17,5,40,20,Acropora cytheria,AC,"",22,F3,0,36,,photographed,,14,"",erin,t,t,AC0036_F3_T2_C,2444.62651966945,f,""
5,1,17,5,40,20,Acropora cytheria,AC,"",22,F3,0,36,,photographed,,1811,"",mizue,t,t,AC0036_F3_T2_C_1,2330.19330816206,f,""
5,1,17,5,40,20,Acropora cytheria,AC,"",22,F3,0,36,,photographed,,1812,"",mizue,t,t,AC0036_F3_T2_C_2,2301.38943617333,f,""
5,1,17,5,40,20,Acropora cytheria,AC,"",22,F3,0,36,,photographed,,1813,"",mizue,t,t,AC0036_F3_T2_C_3,2325.08287292821,f,""
5,1,17,5,40,20,Acropora cytheria,AC,"",23,F4,0,36,,dead,,,,,,,,,,
6,1,44,9,25,15,Acropora cytheria,AC,"",24,F1,0,41,,photographed,,,,,,,,,,
6,1,44,9,25,15,Acropora cytheria,AC,"",25,F2,0,41,,photographed,,,,,,,,,,
6,1,44,9,25,15,Acropora cytheria,AC,"",26,F3,0,41,,photographed,,15,"",erin,t,t,AC0041_F3_T_C,842.79782550694,f,""
6,1,44,9,25,15,Acropora cytheria,AC,"",26,F3,0,41,,photographed,,1814,"",mizue,t,t,AC0041_F3_T_C_1,799.606646865219,f,""
6,1,44,9,25,15,Acropora cytheria,AC,"",26,F3,0,41,,photographed,,1815,"",mizue,t,t,AC0041_F3_T_C_2,803.463113109098,f,""
6,1,44,9,25,15,Acropora cytheria,AC,"",26,F3,0,41,,photographed,,1816,"",mizue,t,t,AC0041_F3_T_C_3,823.947377097825,f,""
6,1,44,9,25,15,Acropora cytheria,AC,"",27,F4,0,41,,photographed,,16,A,erin,t,t,AC0041_F4_T_A_C,650.359116648648,f,""
6,1,44,9,25,15,Acropora cytheria,AC,"",27,F4,0,41,,photographed,,17,B,erin,t,t,AC0041_F4_T_B_C,714.292450161257,f,""
6,1,44,9,25,15,Acropora cytheria,AC,"",27,F4,0,41,,photographed,,18,D,erin,t,t,AC0041_F4_T1_D_C,688.037897805495,f,""
6,1,44,9,25,15,Acropora cytheria,AC,"",27,F4,0,41,,photographed,,1817,A,mizue,t,t,AC0041_F4_T_A_C_1,654.270278438929,f,""
6,1,44,9,25,15,Acropora cytheria,AC,"",27,F4,0,41,,photographed,,1818,A,mizue,t,t,AC0041_F4_T_A_C_2,659.746657015507,f,""
6,1,44,9,25,15,Acropora cytheria,AC,"",27,F4,0,41,,photographed,,1819,A,mizue,t,t,AC0041_F4_T_A_C_3,660.639460704972,f,""
6,1,44,9,25,15,Acropora cytheria,AC,"",27,F4,0,41,,photographed,,1820,B,mizue,t,t,AC0041_F4_T_B_C_1,715.538688200517,f,""
6,1,44,9,25,15,Acropora cytheria,AC,"",27,F4,0,41,,photographed,,1821,B,mizue,t,t,AC0041_F4_T_B_C_2,717.532711685968,f,""
6,1,44,9,25,15,Acropora cytheria,AC,"",27,F4,0,41,,photographed,,1822,B,mizue,t,t,AC0041_F4_T_B_C_3,711.891660780013,f,""
6,1,44,9,25,15,Acropora cytheria,AC,"",27,F4,0,41,,photographed,,1823,D,mizue,t,t,AC0041_F4_T1_D_C_1,689.865261168494,f,""
6,1,44,9,25,15,Acropora cytheria,AC,"",27,F4,0,41,,photographed,,1824,D,mizue,t,t,AC0041_F4_T1_D_C_2,696.163267981354,f,""
6,1,44,9,25,15,Acropora cytheria,AC,"",27,F4,0,41,,photographed,,1825,D,mizue,t,t,AC0041_F4_T1_D_C_3,690.502766145302,f,""
6,1,44,9,25,15,Acropora cytheria,AC,"",28,F5,0,41,,photographed,,19,A,erin,t,t,AC0041_F5_T_A_C,768.718520040009,f,""
6,1,44,9,25,15,Acropora cytheria,AC,"",28,F5,0,41,,photographed,,20,A,erin,t,t,AC0041_F5_T_A2_C,739.491510512888,f,""
6,1,44,9,25,15,Acropora cytheria,AC,"",28,F5,0,41,,photographed,,21,B,erin,t,t,AC0041_F5_T2_B_C,1026.35569852941,f,""
6,1,44,9,25,15,Acropora cytheria,AC,"",28,F5,0,41,,photographed,,3398,A,paulina,t,t,AC0041_F5_T_A_C,760.70678089388,f,""
6,1,44,9,25,15,Acropora cytheria,AC,"",28,F5,0,41,,photographed,,3399,A,paulina,t,t,AC0041_F5_T_A2_C,687.788760237223,f,""
6,1,44,9,25,15,Acropora cytheria,AC,"",28,F5,0,41,,photographed,,3400,B,paulina,t,t,AC0041_F5_T2_B_C,987.413326279107,f,""
7,1,4,8,34,17,Acropora cytheria,AC,tag under colony ,29,F1,0,42,,photographed,,,,,,,,,,
7,1,4,8,34,17,Acropora cytheria,AC,tag under colony ,30,F2,0,42,,photographed,,,,,,,,,,
7,1,4,8,34,17,Acropora cytheria,AC,tag under colony ,31,F3,0,42,,photographed,,22,"",erin,t,t,AC0042_F3_T2_C,208.186171716697,f,""
7,1,4,8,34,17,Acropora cytheria,AC,tag under colony ,31,F3,0,42,,photographed,,1826,"",mizue,t,t,AC0042_F3_T2_C_1,212.529913119333,f,""
7,1,4,8,34,17,Acropora cytheria,AC,tag under colony ,31,F3,0,42,,photographed,,1827,"",mizue,t,t,AC0042_F3_T2_C_2,210.890118253133,f,""
7,1,4,8,34,17,Acropora cytheria,AC,tag under colony ,31,F3,0,42,,photographed,,1828,"",mizue,t,t,AC0042_F3_T2_C_3,212.221351188861,f,""
7,1,4,8,34,17,Acropora cytheria,AC,tag under colony ,32,F4,0,349,,photographed,,23,B,erin,t,t,AC0042_F4_T_B_C,690.98325404754,f,""
7,1,4,8,34,17,Acropora cytheria,AC,tag under colony ,32,F4,0,349,,photographed,,79,C,erin,t,t,AC0349_F4_T_C_C,616.012651035945,f,""
7,1,4,8,34,17,Acropora cytheria,AC,tag under colony ,32,F4,0,349,,photographed,,80,D,erin,t,t,AC0349_F4_T1_D_C,678.09469419422,f,""
7,1,4,8,34,17,Acropora cytheria,AC,tag under colony ,32,F4,0,349,,photographed,,1829,B,mizue,t,t,AC0042_F4_T_B_C_1,699.344215086982,f,""
7,1,4,8,34,17,Acropora cytheria,AC,tag under colony ,32,F4,0,349,,photographed,,1830,B,mizue,t,t,AC0042_F4_T_B_C_2,704.156353678448,f,""
7,1,4,8,34,17,Acropora cytheria,AC,tag under colony ,32,F4,0,349,,photographed,,1831,B,mizue,t,t,AC0042_F4_T_B_C_3,704.440833832159,f,""
7,1,4,8,34,17,Acropora cytheria,AC,tag under colony ,32,F4,0,349,,photographed,,1949,C,mizue,t,t,AC0349_F4_T_C_C_1,628.754585681328,f,""
7,1,4,8,34,17,Acropora cytheria,AC,tag under colony ,32,F4,0,349,,photographed,,1950,C,mizue,t,t,AC0349_F4_T_C_C_2,628.119208804507,f,""
7,1,4,8,34,17,Acropora cytheria,AC,tag under colony ,32,F4,0,349,,photographed,,1951,C,mizue,t,t,AC0349_F4_T_C_C_3,629.934571309708,f,""
7,1,4,8,34,17,Acropora cytheria,AC,tag under colony ,32,F4,0,349,,photographed,,1952,D,mizue,t,t,AC0349_F4_T1_D_C_1,684.166080225193,f,""
7,1,4,8,34,17,Acropora cytheria,AC,tag under colony ,32,F4,0,349,,photographed,,1953,D,mizue,t,t,AC0349_F4_T1_D_C_2,685.736236432589,f,""
7,1,4,8,34,17,Acropora cytheria,AC,tag under colony ,32,F4,0,349,,photographed,,1954,D,mizue,t,t,AC0349_F4_T1_D_C_3,692.351946597569,f,""
7,1,4,8,34,17,Acropora cytheria,AC,tag under colony ,33,F5,0,917,,photographed,,81,A,erin,t,t,AC0349_F5_T_A_C,887.98704803022,f,""
7,1,4,8,34,17,Acropora cytheria,AC,tag under colony ,33,F5,0,917,,photographed,,129,B,erin,t,t,AC0917_F5_T1_B_C,829.006449821011,f,""
7,1,4,8,34,17,Acropora cytheria,AC,tag under colony ,33,F5,0,917,,photographed,,3418,A,paulina,t,t,AC0349_F5_T_A_C,836.808689264351,f,""
7,1,4,8,34,17,Acropora cytheria,AC,tag under colony ,33,F5,0,917,,photographed,,3437,B,paulina,t,t,AC0917_F5_T1_B_C,823.376801751967,f,""
8,1,54,8,47,34,Acropora cytheria,AC,"",34,F1,0,43,,photographed,,,,,,,,,,
8,1,54,8,47,34,Acropora cytheria,AC,"",35,F2,0,43,,photographed,,,,,,,,,,
8,1,54,8,47,34,Acropora cytheria,AC,"",36,F3,0,43,,photographed,,24,"",erin,t,t,AC0043_F3_T_C,1939.42216378112,f,""
8,1,54,8,47,34,Acropora cytheria,AC,"",36,F3,0,43,,photographed,,1832,"",mizue,t,t,AC0043_F3_T_C_1,1800.98800153406,f,""
8,1,54,8,47,34,Acropora cytheria,AC,"",36,F3,0,43,,photographed,,1833,"",mizue,t,t,AC0043_F3_T_C_2,1799.15444600691,f,""
8,1,54,8,47,34,Acropora cytheria,AC,"",36,F3,0,43,,photographed,,1834,"",mizue,t,t,AC0043_F3_T_C_3,1808.2225087493,f,""
8,1,54,8,47,34,Acropora cytheria,AC,"",37,F4,0,498,,photographed,,25,A,erin,t,t,AC0043_F4_T_A_C,2682.72841444267,f,""
8,1,54,8,47,34,Acropora cytheria,AC,"",37,F4,0,498,,photographed,,26,B,erin,t,t,AC0043_F4_T2_B_C,2934.19851405818,f,""
8,1,54,8,47,34,Acropora cytheria,AC,"",37,F4,0,498,,photographed,,112,D,erin,t,t,AC0498_F4_T1_D_C,3105.3429777622,f,""
8,1,54,8,47,34,Acropora cytheria,AC,"",37,F4,0,498,,photographed,,113,D,erin,t,t,AC0498_F4_T2_D_C,3034.64332107504,f,""
8,1,54,8,47,34,Acropora cytheria,AC,"",37,F4,0,498,,photographed,,1835,A,mizue,t,t,AC0043_F4_T_A_C_1,2646.62006136713,f,""
8,1,54,8,47,34,Acropora cytheria,AC,"",37,F4,0,498,,photographed,,1836,A,mizue,t,t,AC0043_F4_T_A_C_2,2628.39052864468,f,""
8,1,54,8,47,34,Acropora cytheria,AC,"",37,F4,0,498,,photographed,,1837,A,mizue,t,t,AC0043_F4_T_A_C_3,2642.64068579379,f,""
8,1,54,8,47,34,Acropora cytheria,AC,"",37,F4,0,498,,photographed,,1838,B,mizue,t,t,AC0043_F4_T2_B_C_1,2949.95022580489,f,""
8,1,54,8,47,34,Acropora cytheria,AC,"",37,F4,0,498,,photographed,,1839,B,mizue,t,t,AC0043_F4_T2_B_C_2,2976.82913411814,f,""
8,1,54,8,47,34,Acropora cytheria,AC,"",37,F4,0,498,,photographed,,1840,B,mizue,t,t,AC0043_F4_T2_B_C_3,2942.54012933594,f,""
8,1,54,8,47,34,Acropora cytheria,AC,"",37,F4,0,498,,photographed,,2012,D,mizue,t,t,AC0498_F4_T2_D_C_1,3125.32200703905,f,""
8,1,54,8,47,34,Acropora cytheria,AC,"",37,F4,0,498,,photographed,,2013,D,mizue,t,t,AC0498_F4_T2_D_C_2,3121.49293335057,f,""
8,1,54,8,47,34,Acropora cytheria,AC,"",37,F4,0,498,,photographed,,2014,D,mizue,t,t,AC0498_F4_T2_D_C_3,3123.0776317972,f,""
8,1,54,8,47,34,Acropora cytheria,AC,"",38,F5,0,498,,photographed,,114,A,erin,t,t,AC0498_F5_T_A_C,2367.42892507941,f,""
8,1,54,8,47,34,Acropora cytheria,AC,"",38,F5,0,498,,photographed,,115,B,erin,t,t,AC0498_F5_T1_B_C,2236.56177936475,f,""
8,1,54,8,47,34,Acropora cytheria,AC,"",38,F5,0,498,,photographed,,3428,A,paulina,t,t,AC0498_F5_T_A_C,2349.37721865854,f,""
8,1,54,8,47,34,Acropora cytheria,AC,"",38,F5,0,498,,photographed,,3429,B,paulina,t,t,AC0498_F5_T1_B_C,2210.41871316303,f,""
9,3,49,9,85,82,Acropora cytheria,AC,"",39,F1,0,47,,photographed,,,,,,,,,,
9,3,49,9,85,82,Acropora cytheria,AC,"",40,F2,0,47,,photographed,,,,,,,,,,
9,3,49,9,85,82,Acropora cytheria,AC,"",41,F3,0,47,,photographed,,27,"",erin,t,t,AC0047_F3_T1_C,6862.5099105221,f,""
9,3,49,9,85,82,Acropora cytheria,AC,"",41,F3,0,47,,photographed,,1841,"",mizue,t,t,AC0047_F3_T1_C_1,6696.24931053505,f,""
9,3,49,9,85,82,Acropora cytheria,AC,"",41,F3,0,47,,photographed,,1842,"",mizue,t,t,AC0047_F3_T1_C_2,6679.16161059021,f,""
9,3,49,9,85,82,Acropora cytheria,AC,"",41,F3,0,47,,photographed,,1843,"",mizue,t,t,AC0047_F3_T1_C_3,6799.6623142729,f,""
9,3,49,9,85,82,Acropora cytheria,AC,"",42,F4,0,824,,photographed,,123,A,erin,t,t,AC0824_F4_T_A_C,8667.93436364285,f,""
9,3,49,9,85,82,Acropora cytheria,AC,"",42,F4,0,824,,photographed,,2027,A,mizue,t,t,AC0824_F4_T_A_C_1,8817.62935997931,f,""
9,3,49,9,85,82,Acropora cytheria,AC,"",42,F4,0,824,,photographed,,2028,A,mizue,t,t,AC0824_F4_T_A_C_2,8809.1415623492,f,""
9,3,49,9,85,82,Acropora cytheria,AC,"",42,F4,0,824,,photographed,,2029,A,mizue,t,t,AC0824_F4_T_A_C_3,8808.58809108142,f,""
9,3,49,9,85,82,Acropora cytheria,AC,"",43,F5,,47,,photographed,Tag 047 was intact and 824 not found. Reverted back to 047,28,D,erin,t,t,AC0047_F5_T_D_C,12226.5160523186,f,""
9,3,49,9,85,82,Acropora cytheria,AC,"",43,F5,,47,,photographed,Tag 047 was intact and 824 not found. Reverted back to 047,29,B,erin,t,t,AC0047_F5_T1_B_C,10521.32,t,combined AC047_F5_T1_B_C (area: 5614.91493383747) with AC047_F5_T3_B_C (area: 4906.409518) to equal area: 10521.32
9,3,49,9,85,82,Acropora cytheria,AC,"",43,F5,,47,,photographed,Tag 047 was intact and 824 not found. Reverted back to 047,3401,D,paulina,t,t,AC0047_F5_T_D_C,11544.066515495,f,""
9,3,49,9,85,82,Acropora cytheria,AC,"",43,F5,,47,,photographed,Tag 047 was intact and 824 not found. Reverted back to 047,3402,B,paulina,t,t,AC0047_F5_T1_B_C,10123.58,t,combined AC047_F5_T1_B_C (area: 4752.80172413793) with AC047_F5_T3_B_C (area: 5370.779761) to equal area: 10123.58
10,3,54,10,64,45,Acropora cytheria,AC,"",44,F1,0,48,,photographed,,,,,,,,,,
10,3,54,10,64,45,Acropora cytheria,AC,"",45,F2,0,48,,photographed,,,,,,,,,,
10,3,54,10,64,45,Acropora cytheria,AC,"",46,F3,0,48,,photographed,,31,"",erin,t,t,AC0048_F3_T1_C,2589.59115862469,f,""
10,3,54,10,64,45,Acropora cytheria,AC,"",46,F3,0,48,,photographed,,1844,"",mizue,t,t,AC0048_F3_T1_C_1,2329.42454640929,f,""
10,3,54,10,64,45,Acropora cytheria,AC,"",46,F3,0,48,,photographed,,1845,"",mizue,t,t,AC0048_F3_T1_C_2,2320.95853799482,f,""
10,3,54,10,64,45,Acropora cytheria,AC,"",46,F3,0,48,,photographed,,1846,"",mizue,t,t,AC0048_F3_T1_C_3,2323.28084368681,f,""
10,3,54,10,64,45,Acropora cytheria,AC,"",47,F4,0,48,,photographed,,32,A,erin,t,t,AC0048_F4_T_A_C,2908.4074448823,f,""
10,3,54,10,64,45,Acropora cytheria,AC,"",47,F4,0,48,,photographed,,33,B,erin,t,t,AC0048_F4_T1_B_C,2841.96895534392,f,""
10,3,54,10,64,45,Acropora cytheria,AC,"",47,F4,0,48,,photographed,,34,D,erin,t,t,AC0048_F4_T1_D_C,2772.56354960082,f,""
10,3,54,10,64,45,Acropora cytheria,AC,"",47,F4,0,48,,photographed,,1847,A,mizue,t,t,AC0048_F4_T_A_C_1,2928.69883527457,f,""
10,3,54,10,64,45,Acropora cytheria,AC,"",47,F4,0,48,,photographed,,1848,A,mizue,t,t,AC0048_F4_T_A_C_2,2933.07953410985,f,""
10,3,54,10,64,45,Acropora cytheria,AC,"",47,F4,0,48,,photographed,,1849,A,mizue,t,t,AC0048_F4_T_A_C_3,2924.73078202998,f,""
10,3,54,10,64,45,Acropora cytheria,AC,"",47,F4,0,48,,photographed,,1850,B,mizue,t,t,AC0048_F4_T1_B_C_1,2866.17437034799,f,""
10,3,54,10,64,45,Acropora cytheria,AC,"",47,F4,0,48,,photographed,,1851,B,mizue,t,t,AC0048_F4_T1_B_C_2,2870.55207451318,f,""
10,3,54,10,64,45,Acropora cytheria,AC,"",47,F4,0,48,,photographed,,1852,B,mizue,t,t,AC0048_F4_T1_B_C_3,2871.32068458669,f,""
10,3,54,10,64,45,Acropora cytheria,AC,"",47,F4,0,48,,photographed,,1853,D,mizue,t,t,AC0048_F4_T1_D_C_1,2803.94121731079,f,""
10,3,54,10,64,45,Acropora cytheria,AC,"",47,F4,0,48,,photographed,,1854,D,mizue,t,t,AC0048_F4_T1_D_C_2,2811.65933811615,f,""
10,3,54,10,64,45,Acropora cytheria,AC,"",47,F4,0,48,,photographed,,1855,D,mizue,t,t,AC0048_F4_T1_D_C_3,2779.34683034076,f,""
10,3,54,10,64,45,Acropora cytheria,AC,"",48,F5,0,48,,photographed,,35,D,erin,t,t,AC0048_F5_T_D_C,3586.29719853838,f,""
10,3,54,10,64,45,Acropora cytheria,AC,"",48,F5,0,48,,photographed,,36,B,erin,t,t,AC0048_F5_T1_B_C,3338.12819576339,f,""
10,3,54,10,64,45,Acropora cytheria,AC,"",48,F5,0,48,,photographed,,3404,D,paulina,t,t,AC0048_F5_T_D_C,3395.62434539742,f,""
10,3,54,10,64,45,Acropora cytheria,AC,"",48,F5,0,48,,photographed,,3405,B,paulina,t,t,AC0048_F5_T1_B_C,3340.19539810086,f,""
11,4,11,5,53,35,Acropora cytheria,AC," | possibly AH, not AC… check",49,F1,0,50,,photographed,,,,,,,,,,
11,4,11,5,53,35,Acropora cytheria,AC," | possibly AH, not AC… check",50,F2,0,50,,photographed,,,,,,,,,,
11,4,11,5,53,35,Acropora cytheria,AC," | possibly AH, not AC… check",51,F3,0,821,,photographed,,117,"",erin,t,t,AC0821_F3_T1_C,705.447790379348,f,""
11,4,11,5,53,35,Acropora cytheria,AC," | possibly AH, not AC… check",51,F3,0,821,,photographed,,2015,"",mizue,t,t,AC0821_F3_T1_C_1,694.286318298004,f,""
